Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name	class_1	conf_1	class_2	conf_2	class_3	conf_3	class_4	conf_4	class_5	conf_5
DSC_0368 - DSC_0369	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T1-CV1QH-06	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0369.JPG	Creagrutus	29.385942220687863	Moenkhausia	20.256634056568142	Bryconops	18.66504102945328	Charax	12.229718267917633	Astyanax	7.398294657468796
DSC_0370 - DSC_0371	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T1-CV1QH-07	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0370.JPG	Phenacogaster	92.18076467514038	Moenkhausia	3.9729509502649303	Hyphessobrycon	2.0749872550368313	Astyanax	0.4679983947426081	Hemigrammus	0.4214699845761061
DSC_0370 - DSC_0371	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T1-CV1QH-07	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0371.JPG	Creagrutus	64.39296603202821	Moenkhausia	12.597812712192535	Charax	7.096301019191742	Astyanax	4.2328763753175735	Pyrrhulina	3.7102460861206055
DSC_0372 - DSC_0373	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV1QH-08	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0372.JPG	Phenacogaster	70.60741782188416	Hyphessobrycon	18.951316177844998	Hemigrammus	6.945423781871796	Characidium	0.973031111061573	Tyttocharax	0.8564850315451622
DSC_0372 - DSC_0373	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV1QH-08	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0373.JPG	Corydoras	72.01954126358031	Phenacogaster	9.619272500276567	Astyanax	5.835174396634103	Hyphessobrycon	4.552575945854186	Pyrrhulina	2.4409653618931766
DSC_0374 - DSC_0375	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV1QH-09	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0374.JPG	Moenkhausia	93.18262338638306	Phenacogaster	4.874520376324653	Astyanax	0.7012945599853992	Corydoras	0.5097695626318455	Hyphessobrycon	0.3494771430268884
DSC_0374 - DSC_0375	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 2	Hemigrammus sp. 2	T1-CV1QH-09	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0375.JPG	Moenkhausia	96.34116291999815	Astyanax	0.9120375849306585	Pyrrhulina	0.7969090715050697	Hemigrammus	0.76815290376544	Tetragonopterus	0.25845940690487623
DSC_0376 - DSC_0379	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Auchenipteridae	Tatia	sp. 1	Tatia sp. 1	T1-CV1QH-10	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0376.JPG	Tatia	93.80355477333069	Moenkhausia	4.644482582807541	Astyanax	0.4614070989191532	Charax	0.3213448915630579	Otocinclus	0.2106616273522377
DSC_0376 - DSC_0379	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Auchenipteridae	Tatia	sp. 1	Tatia sp. 1	T1-CV1QH-10	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0377.JPG	Tatia	68.06949973106384	Corydoras	16.498902440071106	Erythrinus	13.469351828098295	Pyrrhulina	0.8539318107068539	Apistogramma	0.24451909121125934
DSC_0376 - DSC_0379	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Auchenipteridae	Tatia	sp. 1	Tatia sp. 1	T1-CV1QH-10	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0378.JPG	Tatia	94.99980211257936	Gymnotus	1.4856479130685332	Oxyropsis	0.7929952815175056	Otocinclus	0.6780445110052824	Moenkhausia	0.3087342018261552
DSC_0376 - DSC_0379	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Auchenipteridae	Tatia	sp. 1	Tatia sp. 1	T1-CV1QH-10	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0379.JPG	Tatia	72.15904593467712	Corydoras	8.703647553920746	Gymnotus	5.999918282032013	Erythrinus	4.2482826858758935	Bunocephalus	1.9782338291406631
DSC_0380 - DSC_0381	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Hypopomidae	Brachihypopomus	sp. 1	Brachihypopomus sp. 1	T1-CV1QH-11	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0380.JPG	Tatia	77.27097868919374	Erythrinus	10.692024230957033	Gymnotus	4.838125407695769	Pimelodella	3.3124811947345734	Oxyropsis	2.8255263343453407
DSC_0380 - DSC_0381	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Hypopomidae	Brachihypopomus	sp. 1	Brachihypopomus sp. 1	T1-CV1QH-11	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0381.JPG	Gymnotus	99.38160181045531	Oxyropsis	0.4984203260391951	Sorubim	0.08487722370773554	Tatia	0.01443839864805341	Creagrutus	0.007045691745588556
DSC_0382 - DSC_0383	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	Bunocephalus caracoideus	T1-CV1QH-12	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0382.JPG	Ancistrus	92.49458909034729	Rineloricaria	3.111153468489647	Tatia	2.749914862215519	Oxyropsis	0.7339042145758867	Bunocephalus	0.4152958281338215
DSC_0382 - DSC_0383	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	Bunocephalus caracoideus	T1-CV1QH-12	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0383.JPG	Bunocephalus	95.62832117080687	Ancistrus	2.895811013877392	Gymnotus	0.7298158947378397	Bryconops	0.5778298713266851	Oxyropsis	0.08216170244850217
DSC_0384 - DSC_0385	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T1-CV1QH-13	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0384.JPG	Apistogramma	85.51002740859984	Erythrinus	8.378440886735916	Corydoras	3.793017566204071	Tatia	0.6531474180519581	Curimata	0.4509550053626299
DSC_0384 - DSC_0385	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T1-CV1QH-13	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0385.JPG	Apistogramma	69.8124885559082	Bario	9.888041764497755	Bryconops	5.28511218726635	Curimata	4.6812281012535095	Bunocephalus	1.8465476110577583
DSC_0386 - DSC_0387	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T1-CV1QH-14	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0386.JPG	Apistogramma	99.95446801185608	Bujurquina	0.027809300809167325	Erythrinus	0.0042780677176779145	Corydoras	0.003488844595267437	Pyrrhulina	0.0023809194317436773
DSC_0386 - DSC_0387	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. nov	Apistogramma sp. nov	T1-CV1QH-14	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0387.JPG	Apistogramma	99.81837868690492	Corydoras	0.08162312442436814	Erythrinus	0.057445117272436626	Tatia	0.020458012295421213	Bujurquina	0.005020120806875639
DSC_0388 - DSC_0389	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV1QH-15	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0388.JPG	Pyrrhulina	70.04634141921997	Hemigrammus	14.607544243335724	Hyphessobrycon	9.240937978029253	Phenacogaster	1.3138392940163612	Characidium	1.2360122986137867
DSC_0388 - DSC_0389	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	T1-CV1QH-15	Hermogeno	T1-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0389.JPG	Hyphessobrycon	58.33260416984558	Corydoras	14.856970310211182	Phenacogaster	10.840647667646408	Astyanax	4.919600859284402	Hemigrammus	2.9175760224461555
DSC_0390 - DSC_0391	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T2-CV1QH-01	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0390.JPG	Bujurquina	52.19001770019531	Astyanax	39.60379958152771	Moenkhausia	5.993523448705673	Prochilodus	0.8067748509347439	Tetragonopterus	0.37844718899577856
DSC_0390 - DSC_0391	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T2-CV1QH-01	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0391.JPG	Tetragonopterus	55.08366823196411	Moenkhausia	32.516461610794074	Astyanax	7.96007513999939	Charax	0.8604230359196663	Sorubim	0.8074512705206871
DSC_0392 - DSC_0393	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	T2-CV1QH-02	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0392.JPG	Bujurquina	46.73475325107575	Astyanax	13.735780119895935	Tetragonopterus	11.031460762023926	Corydoras	11.010600626468658	Moenkhausia	7.9803019762039185
DSC_0392 - DSC_0393	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	T2-CV1QH-02	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0393.JPG	Tetragonopterus	94.34667229652405	Bunocephalus	1.4745709486305714	Prochilodus	1.1489097028970718	Moenkhausia	0.8902381174266338	Bryconops	0.6013647653162479
DSC_0394 - DSC_0395	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T2-CV1QH-03	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0394.JPG	Moenkhausia	92.70174503326416	Astyanax	7.059845328330994	Bujurquina	0.10215095244348048	Hemigrammus	0.040024754707701504	Characidium	0.017380698409397155
DSC_0394 - DSC_0395	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T2-CV1QH-03	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0395.JPG	Moenkhausia	97.54706621170044	Astyanax	2.3753290995955467	Hemigrammus	0.049313128693029284	Tetragonopterus	0.011431716120569035	Phenacogaster	0.00432221386290621
DSC_0396 - DSC_0397	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-04	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0396.JPG	Moenkhausia	96.75397276878357	Astyanax	2.950695715844631	Tetragonopterus	0.12854444794356826	Pygocentrus	0.02895271754823625	Corydoras	0.025687823654152453
DSC_0396 - DSC_0397	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-04	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0397.JPG	Moenkhausia	96.92457914352416	Astyanax	1.9911639392375944	Tetragonopterus	1.0046303272247314	Pygocentrus	0.021442036086227745	Hemigrammus	0.013308762572705746
DSC_0398 - DSC_0399	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-05	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0398.JPG	Moenkhausia	92.26750135421752	Astyanax	7.0810467004776	Tetragonopterus	0.3306407248601317	Corydoras	0.06930992822162807	Phenacogaster	0.052072922699153416
DSC_0398 - DSC_0399	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-05	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0399.JPG	Moenkhausia	72.13389873504639	Tetragonopterus	22.6835697889328	Astyanax	4.0434207767248145	Pygocentrus	0.5809727124869823	Curimata	0.11178790591657163
DSC_0400 - DSC_0401	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-06	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0400.JPG	Moenkhausia	97.45497107505798	Astyanax	2.309934422373772	Tetragonopterus	0.1013422035612166	Hemigrammus	0.043644889956340194	Hyphessobrycon	0.014079440734349191
DSC_0400 - DSC_0401	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-06	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0401.JPG	Moenkhausia	86.37274503707886	Astyanax	12.819340825080873	Tetragonopterus	0.6704306695610285	Hemigrammus	0.04122878890484572	Doras	0.02575067337602377
DSC_0402 - DSC_0403	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-07	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0402.JPG	Moenkhausia	98.80241751670836	Pyrrhulina	0.23558379616588354	Astyanax	0.22203063126653436	Pygocentrus	0.12891677906736732	Hyphessobrycon	0.0949400826357305
DSC_0402 - DSC_0403	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-07	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0403.JPG	Moenkhausia	61.12840175628662	Tetragonopterus	34.85759496688843	Hemigrammus	1.3236609287559986	Bryconops	0.9874928742647172	Astyanax	0.6487244274467231
DSC_0404 - DSC_0405	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-08	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0404.JPG	Moenkhausia	98.41462969779968	Astyanax	0.9279922582209109	Tetragonopterus	0.16535229515284303	Corydoras	0.1092420076020062	Phenacogaster	0.06635512690991162
DSC_0404 - DSC_0405	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-08	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0405.JPG	Moenkhausia	92.59146451950072	Tetragonopterus	5.9018924832344055	Astyanax	0.6049314979463816	Bario	0.1760545768775046	Curimata	0.1497594639658928
DSC_0406 - DSC_0407	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-09	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0406.JPG	Moenkhausia	99.67177510261536	Astyanax	0.12988087255507708	Tetragonopterus	0.11349924607202412	Hemigrammus	0.017076295625884086	Corydoras	0.011663582699839026
DSC_0406 - DSC_0407	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	T2-CV1QH-09	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0407.JPG	Tetragonopterus	65.74314832687378	Moenkhausia	33.0937534570694	Bryconops	0.3331441432237625	Astyanax	0.1576538779772818	Bunocephalus	0.14343177899718285
DSC_0408 - DSC_0409	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T2-CV1QH-10	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0408.JPG	Moenkhausia	97.12654352188109	Astyanax	2.795785292983055	Tetragonopterus	0.029558324604295194	Hemigrammus	0.008801302465144545	Pyrrhulina	0.007255132368300109
DSC_0408 - DSC_0409	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T2-CV1QH-10	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0409.JPG	Moenkhausia	97.39474058151244	Astyanax	1.544199325144291	Tetragonopterus	0.898941233754158	Pyrrhulina	0.028881634352728724	Pygocentrus	0.02631785173434764
DSC_0410 - DSC_0411	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. 1	Apistogramma sp. 1	T2-CV1QH-11	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0410.JPG	Corydoras	63.81439566612244	Apistogramma	27.15891897678375	Bario	2.0090682432055478	Moenkhausia	1.3894051313400269	Pyrrhulina	1.3484661467373371
DSC_0410 - DSC_0411	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Apistogramma	sp. 1	Apistogramma sp. 1	T2-CV1QH-11	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0411.JPG	Pyrrhulina	47.72323668003082	Corydoras	14.94220495223999	Apistogramma	7.3185883462429056	Erythrinus	7.099638879299164	Moenkhausia	6.586126238107681
DSC_0412 - DSC_0413	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	Bunocephalus caracoideus	T2-CV1QH-12	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0412.JPG	Ancistrus	96.1406946182251	Bunocephalus	1.4929208904504776	Rineloricaria	0.842230673879385	Tatia	0.8133203722536564	Oxyropsis	0.47289100475609297
DSC_0412 - DSC_0413	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Aspredinidae	Bunocephalus 	caracoideus	Bunocephalus caracoideus	T2-CV1QH-12	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0413.JPG	Bunocephalus	98.97715449333192	Ancistrus	0.8660424500703812	Bryconops	0.12577869929373264	Oxyropsis	0.012814067304134369	Gymnotus	0.011536109377630057
DSC_0414 - DSC_0417	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Pterygoplichthys	sp. 1	Pterygoplichthys sp. 1	T2-CV1QH-13	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0414.JPG	Ancistrus	31.79609775543213	Prochilodus	23.132163286209106	Corydoras	14.53091949224472	Gasteropelecus	6.704600900411607	Sorubim	6.158040836453438
DSC_0414 - DSC_0417	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Pterygoplichthys	sp. 1	Pterygoplichthys sp. 1	T2-CV1QH-13	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0415.JPG	Ancistrus	99.54645037651062	Tatia	0.3754538483917713	Bunocephalus	0.0228738019359298	Rineloricaria	0.01702026347629726	Erythrinus	0.015907763736322522
DSC_0414 - DSC_0417	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Pterygoplichthys	sp. 1	Pterygoplichthys sp. 1	T2-CV1QH-13	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0416.JPG	Corydoras	29.194098711013797	Prochilodus	27.508890628814697	Tatia	19.786390662193302	Ancistrus	11.00691258907318	Astyanax	3.3461950719356537
DSC_0414 - DSC_0417	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Pterygoplichthys	sp. 1	Pterygoplichthys sp. 1	T2-CV1QH-13	Hermogeno	T2-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0417.JPG	Ancistrus	96.6183066368103	Tatia	1.8330840393900871	Bunocephalus	1.108474563807249	Bryconops	0.130615069065243	Gymnotus	0.08153269300237298
DSC_0418 - DSC_0419	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T3-CV1QH-01	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0418.JPG	Astyanax	51.844322681427	Moenkhausia	25.51179528236389	Bujurquina	8.795095235109331	Sorubim	4.178831726312636	Pimelodella	3.4621033817529683
DSC_0418 - DSC_0419	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T3-CV1QH-01	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0419.JPG	Astyanax	50.302767753601074	Moenkhausia	29.47697937488556	Sorubim	7.763972133398057	Tetragonopterus	3.122092224657536	Prochilodus	2.4761734530329704
DSC_0420 - DSC_0421	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T3-CV1QH-02	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0420.JPG	Astyanax	45.74269950389862	Bujurquina	35.01490950584412	Moenkhausia	15.515805780887606	Pimelodella	1.442483440041542	Prochilodus	1.0378889739513395
DSC_0420 - DSC_0421	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T3-CV1QH-02	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0421.JPG	Moenkhausia	89.3803060054779	Tetragonopterus	9.006590396165848	Astyanax	0.7621770258992909	Sorubim	0.21839705295860767	Charax	0.19704054575413465
DSC_0422 - DSC_0423	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Anostomidae	Leporinus	fridereci	Leporinus fridereci	T3-CV1QH-03	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0422.JPG	Corydoras	51.24976634979248	Erythrinus	26.58126056194305	Bujurquina	16.509126126766205	Astyanax	1.4955024234950542	Moenkhausia	1.3772583566606045
DSC_0422 - DSC_0423	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Anostomidae	Leporinus	fridereci	Leporinus fridereci	T3-CV1QH-03	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0423.JPG	Moenkhausia	53.19010615348816	Corydoras	16.717204451560974	Astyanax	14.751945436000824	Erythrinus	4.799353331327438	Charax	2.060488983988762
DSC_0424 - DSC_0425	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hyphessobrycon	cf. margitae	Hyphessobrycon cf. margitae	T3-CV1QH-04	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0424.JPG	Hyphessobrycon	99.147766828537	Phenacogaster	0.588218355551362	Corydoras	0.11366164544597268	Astyanax	0.038590506301261485	Characidium	0.018239453493151814
DSC_0424 - DSC_0425	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Hyphessobrycon	cf. margitae	Hyphessobrycon cf. margitae	T3-CV1QH-04	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0425.JPG	Hyphessobrycon	94.0692901611328	Phenacogaster	3.062269650399685	Corydoras	1.4763989485800266	Erythrinus	0.3715742845088244	Astyanax	0.3077720990404487
DSC_0426 - DSC_0429	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 1	Ancistrus sp. 1	T3-CV1QH-05	Hermogeno	T3-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0426.JPG	Ancistrus	99.5545506477356	Bunocephalus	0.12506935745477674	Curimata	0.09149506222456694	Prochilodus	0.08599383872933686	Tatia	0.05477505037561059
